timestamp,edits_count,unique_editors,new_editors,mean_edit_size,revert_rate,bot_edit_share,hidden_user_share,editor_churn,z_edits_count,z_unique_editors,z_new_editors,z_mean_edit_size,z_revert_rate,z_editor_churn,is_baseline,anomaly_score
2021-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-06-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-07-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-20 00:00:00+00:00,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,-0.0250398893746535,0.3021562398693136,1.214550564394625,-0.0314057681324773,-0.2219228064394029,3.4536583104494114,True,1.068898538211785
2021-08-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-08-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-09-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-09-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-09-03 00:00:00+00:00,1.0,1.0,1.0,196.0,0.0,0.0,0.0,1.0,-0.0250398893746535,0.3021562398693136,1.214550564394625,-0.0018275487849327,-0.2219228064394029,3.4536583104494114,True,1.068898538211785
2021-09-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-09-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-09-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
2021-09-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919437037236376,-0.3585541805689027,-0.2904021541789712,-0.0317106982288437,-0.2219228064394029,-0.3554120201969512,True,-0.25642617678666385
